origin_comune,dest_comune,travel_time_min
Bonea,Foiano Di Val Fortore,81.31666666666666
Bonea,Forchia,16.84
Bonea,Fragneto Monforte,46.08166666666667
Bonea,Fragneto L'Abate,51.23833333333334
Bonea,Frasso Telesino,29.71833333333333
Bonea,Ginestra Degli Schiavoni,78.655
Bonea,Guardia Sanframondi,55.29166666666666
Bonea,Melizzano,34.71666666666667
Bonea,Moiano,14.036666666666669
Bonea,Molinara,71.48666666666666
Bonea,Montefalcone Di Val Fortore,82.90166666666667
Bonea,Montesarchio,7.6016666666666675
Bonea,Paduli,49.96333333333334
Bonea,Pago Veiano,58.43
Bonea,Pannarano,20.87833333333333
Bonea,Paolisi,12.101666666666668
Bonea,Paupisi,37.84666666666667
Bonea,Pesco Sannita,50.06
Bonea,Pietraroja,83.46666666666667
Bonea,Pietrelcina,49.43666666666666
Bonea,Ponte,39.74666666666667
Bonea,Pontelandolfo,52.583333333333336
Bonea,Puglianello,46.30166666666666
Bonea,Reino,60.27166666666667
Bonea,San Bartolomeo In Galdo,95.83166666666666
Bonea,San Giorgio La Molara,71.94833333333332
Bonea,San Giorgio Del Sannio,44.65
Bonea,San Leucio Del Sannio,32.071666666666665
Bonea,San Lorenzello,59.943333333333335
Bonea,San Lorenzo Maggiore,51.66333333333333
Bonea,San Lupo,57.763333333333335
Bonea,San Marco Dei Cavoti,63.87
Bonea,San Martino Sannita,45.09666666666667
Bonea,San Nazzaro,49.42166666666667
Bonea,San Nicola Manfredi,45.20333333333333
Bonea,Sant'Agata De' Goti,24.105
Bonea,Sant'Angelo A Cupolo,44.98
Bonea,Sant'Arcangelo Trimonte,58.861666666666665
Bonea,Santa Croce Del Sannio,61.318333333333335
Bonea,Sassinoro,60.17333333333333
Bonea,Solopaca,39.751666666666665
Bonea,Telese Terme,45.67333333333333
Bonea,Tocco Caudio,16.741666666666667
Bucciano,Airola,4.489999999999999
Bucciano,Limatola,38.84166666666667
Bucciano,San Giorgio Del Sannio,49.11333333333334
Bucciano,San Salvatore Telesino,40.515
Bucciano,Benevento,58.06333333333334
Bucciano,Cerreto Sannita,51.13333333333333
Bucciano,Ginestra Degli Schiavoni,83.11833333333334
Bucciano,Morcone,68.26333333333334
Bucciano,San Bartolomeo In Galdo,100.52166666666668
Bucciano,Vitulano,33.835
Bucciano,San Marco Dei Cavoti,68.56
Bucciano,Torrecuso,42.82833333333333
Bucciano,Amorosi,35.97
Bucciano,Apice,61.60333333333333
Bucciano,Apollosa,25.14333333333333
Bucciano,Arpaia,12.406666666666666
Bucciano,Arpaise,29.66333333333333
Bucciano,Baselice,92.11
Bucciano,Bonea,7.875
Bucciano,Bucciano,0.0
Bucciano,Buonalbergo,64.77833333333334
Bucciano,Calvi,51.64333333333333
Bucciano,Campolattaro,56.32
Bucciano,Campoli Del Monte Taburno,23.048333333333336
Bucciano,Casalduni,57.91166666666666
Bucciano,Castelfranco In Miscano,85.825
Bucciano,Castelpagano,80.41166666666666
Bucciano,Castelpoto,29.74
Bucciano,Castelvenere,42.81166666666666
Bucciano,Castelvetere In Val Fortore,99.85
Bucciano,Cautano,28.245
Bucciano,Ceppaloni,34.968333333333334
Bucciano,Circello,78.60333333333332
Bucciano,Colle Sannita,75.24
Bucciano,Cusano Mutri,67.945
Bucciano,Dugenta,27.476666666666667
Bucciano,Durazzano,25.90833333333333
Bucciano,Faicchio,47.81333333333334
Bucciano,Foglianise,33.21666666666667
Bucciano,Foiano Di Val Fortore,86.00666666666666
Bucciano,Forchia,14.963333333333331
Bucciano,Fragneto Monforte,53.95666666666667
Bucciano,Fragneto L'Abate,59.10833333333333
Bucciano,Frasso Telesino,21.89333333333333
Bucciano,Ginestra Degli Schiavoni,83.11833333333334
Bucciano,Guardia Sanframondi,47.46666666666667
Bucciano,Melizzano,26.891666666666666
Bucciano,Moiano,6.758333333333334
Bucciano,Molinara,76.17666666666668
Bucciano,Montefalcone Di Val Fortore,87.365
Bucciano,Montesarchio,12.065
Bucciano,Paduli,54.42666666666666
Bucciano,Pago Veiano,63.12
Bucciano,Pannarano,24.16166666666667
Bucciano,Paolisi,10.225
Bucciano,Paupisi,45.72166666666667
Bucciano,Pesco Sannita,54.75
Bucciano,Pietraroja,75.64166666666667
Bucciano,Pietrelcina,54.126666666666665
Bucciano,Ponte,47.62166666666667
Bucciano,Pontelandolfo,60.458333333333336
Bucciano,Puglianello,38.47666666666667
Bucciano,Reino,64.96166666666666
Bucciano,San Bartolomeo In Galdo,100.52166666666668
Bucciano,San Giorgio La Molara,76.41166666666666
Bucciano,San Giorgio Del Sannio,49.11333333333334
Bucciano,San Leucio Del Sannio,36.535
Bucciano,San Lorenzello,52.11833333333333
Bucciano,San Lorenzo Maggiore,46.035
Bucciano,San Lupo,51.035
Bucciano,San Marco Dei Cavoti,68.56
Bucciano,San Martino Sannita,49.56
Bucciano,San Nazzaro,53.885
Bucciano,San Nicola Manfredi,49.66666666666666
Bucciano,Sant'Agata De' Goti,16.826666666666668
Bucciano,Sant'Angelo A Cupolo,49.443333333333335
Bucciano,Sant'Arcangelo Trimonte,63.325
Bucciano,Santa Croce Del Sannio,69.19333333333334
Bucciano,Sassinoro,68.04833333333333
Bucciano,Solopaca,31.926666666666662
Bucciano,Telese Terme,37.848333333333336
Bucciano,Tocco Caudio,24.616666666666667
Buonalbergo,Airola,67.22833333333332
Buonalbergo,Limatola,84.96833333333333
Buonalbergo,San Giorgio Del Sannio,37.07833333333333
Buonalbergo,San Salvatore Telesino,57.80333333333333
Buonalbergo,Benevento,49.57166666666667
Buonalbergo,Cerreto Sannita,60.345
Buonalbergo,Ginestra Degli Schiavoni,21.423333333333336
Buonalbergo,Morcone,59.25
Buonalbergo,San Bartolomeo In Galdo,52.26166666666666
Buonalbergo,Vitulano,45.95166666666667
Buonalbergo,San Marco Dei Cavoti,36.656666666666666
Buonalbergo,Torrecuso,44.06166666666666
Buonalbergo,Amorosi,64.19666666666667
Buonalbergo,Apice,26.401666666666664
Buonalbergo,Apollosa,42.90333333333333
Buonalbergo,Arpaia,65.68
Buonalbergo,Arpaise,49.93833333333334
Buonalbergo,Baselice,47.88333333333333
Buonalbergo,Bonea,60.825
Buonalbergo,Bucciano,65.32333333333334
Buonalbergo,Buonalbergo,0.0
Buonalbergo,Calvi,39.60833333333333
Buonalbergo,Campolattaro,47.306666666666665
Buonalbergo,Campoli Del Monte Taburno,48.50333333333333
Buonalbergo,Casalduni,47.87166666666667
Buonalbergo,Castelfranco In Miscano,24.13
Buonalbergo,Castelpagano,56.39333333333333
Buonalbergo,Castelpoto,48.37
Buonalbergo,Castelvenere,56.60666666666667
Buonalbergo,Castelvetere In Val Fortore,66.35833333333333
Buonalbergo,Cautano,44.37833333333333
Buonalbergo,Ceppaloni,45.06166666666666
Buonalbergo,Circello,56.08166666666667
Buonalbergo,Colle Sannita,52.71833333333333
Buonalbergo,Cusano Mutri,77.15666666666667
Buonalbergo,Dugenta,71.91499999999999
Buonalbergo,Durazzano,87.13000000000001
Buonalbergo,Faicchio,66.915
Buonalbergo,Foglianise,41.931666666666665
Buonalbergo,Foiano Di Val Fortore,37.74666666666667
Buonalbergo,Forchia,68.23666666666666
Buonalbergo,Fragneto Monforte,44.943333333333335
Buonalbergo,Fragneto L'Abate,44.65833333333333
Buonalbergo,Frasso Telesino,60.39666666666667
Buonalbergo,Ginestra Degli Schiavoni,21.423333333333336
Buonalbergo,Guardia Sanframondi,54.325
Buonalbergo,Melizzano,61.361666666666665
Buonalbergo,Moiano,68.81666666666666
Buonalbergo,Molinara,27.82333333333333
Buonalbergo,Montefalcone Di Val Fortore,32.57833333333333
Buonalbergo,Montesarchio,55.531666666666666
Buonalbergo,Paduli,14.821666666666664
Buonalbergo,Pago Veiano,29.61
Buonalbergo,Pannarano,52.765
Buonalbergo,Paolisi,63.498333333333335
Buonalbergo,Paupisi,45.57
Buonalbergo,Pesco Sannita,40.3
Buonalbergo,Pietraroja,82.89666666666668
Buonalbergo,Pietrelcina,32.821666666666665
Buonalbergo,Ponte,39.135
Buonalbergo,Pontelandolfo,51.445
Buonalbergo,Puglianello,61.568333333333335
Buonalbergo,Reino,42.440000000000005
Buonalbergo,San Bartolomeo In Galdo,52.26166666666666
Buonalbergo,San Giorgio La Molara,22.21333333333333
Buonalbergo,San Giorgio Del Sannio,37.07833333333333
Buonalbergo,San Leucio Del Sannio,40.16166666666666
Buonalbergo,San Lorenzello,63.306666666666665
Buonalbergo,San Lorenzo Maggiore,50.155
Buonalbergo,San Lupo,55.77166666666667
Buonalbergo,San Marco Dei Cavoti,36.656666666666666
Buonalbergo,San Martino Sannita,38.82333333333334
Buonalbergo,San Nazzaro,41.85
Buonalbergo,San Nicola Manfredi,38.93
Buonalbergo,Sant'Agata De' Goti,77.78833333333334
Buonalbergo,Sant'Angelo A Cupolo,40.11666666666667
Buonalbergo,Sant'Arcangelo Trimonte,15.783333333333331
Buonalbergo,Santa Croce Del Sannio,60.18
Buonalbergo,Sassinoro,59.035
Buonalbergo,Solopaca,51.35
Buonalbergo,Telese Terme,52.945
Buonalbergo,Tocco Caudio,50.92333333333333
Calvi,Airola,54.29666666666667
Calvi,Limatola,76.50166666666668
Calvi,San Giorgio Del Sannio,3.895
Calvi,San Salvatore Telesino,49.336666666666666
Calvi,Benevento,41.105
Calvi,Cerreto Sannita,51.87833333333333
Calvi,Ginestra Degli Schiavoni,57.92166666666667
Calvi,Morcone,50.78333333333333
Calvi,San Bartolomeo In Galdo,77.605
Calvi,Vitulano,37.485
Calvi,San Marco Dei Cavoti,45.64333333333333
Calvi,Torrecuso,35.595
Calvi,Amorosi,55.73
Calvi,Apice,16.98
Calvi,Apollosa,29.971666666666668
Calvi,Arpaia,52.748333333333335
Calvi,Arpaise,37.00666666666667
Calvi,Baselice,69.19333333333334
Calvi,Bonea,47.89333333333333
Calvi,Bucciano,52.391666666666666
Calvi,Buonalbergo,39.58166666666667
Calvi,Calvi,0.0
Calvi,Campolattaro,38.84
Calvi,Campoli Del Monte Taburno,40.03666666666666
Calvi,Casalduni,39.405
Calvi,Castelfranco In Miscano,60.62833333333333
Calvi,Castelpagano,57.495
Calvi,Castelpoto,35.43833333333334
Calvi,Castelvenere,48.14
Calvi,Castelvetere In Val Fortore,76.93333333333334
Calvi,Cautano,35.91166666666666
Calvi,Ceppaloni,32.13
Calvi,Circello,55.68666666666666
Calvi,Colle Sannita,52.32333333333334
Calvi,Cusano Mutri,68.69
Calvi,Dugenta,63.44833333333334
Calvi,Durazzano,75.03500000000001
Calvi,Faicchio,58.44833333333334
Calvi,Foglianise,33.465
Calvi,Foiano Di Val Fortore,63.09
Calvi,Forchia,55.305
Calvi,Fragneto Monforte,36.47666666666667
Calvi,Fragneto L'Abate,36.19166666666667
Calvi,Frasso Telesino,51.93
Calvi,Ginestra Degli Schiavoni,57.92166666666667
Calvi,Guardia Sanframondi,45.85833333333333
Calvi,Melizzano,52.895
Calvi,Moiano,55.885
Calvi,Molinara,52.513333333333335
Calvi,Montefalcone Di Val Fortore,62.16833333333333
Calvi,Montesarchio,42.6
Calvi,Paduli,29.23
Calvi,Pago Veiano,40.20333333333333
Calvi,Pannarano,39.833333333333336
Calvi,Paolisi,50.56666666666667
Calvi,Paupisi,37.10333333333333
Calvi,Pesco Sannita,31.83333333333333
Calvi,Pietraroja,74.43
Calvi,Pietrelcina,31.21
Calvi,Ponte,30.668333333333333
Calvi,Pontelandolfo,42.97833333333333
Calvi,Puglianello,53.10166666666667
Calvi,Reino,42.045
Calvi,San Bartolomeo In Galdo,77.605
Calvi,San Giorgio La Molara,51.215
Calvi,San Giorgio Del Sannio,3.895
Calvi,San Leucio Del Sannio,27.23
Calvi,San Lorenzello,54.84
Calvi,San Lorenzo Maggiore,41.68833333333334
Calvi,San Lupo,47.305
Calvi,San Marco Dei Cavoti,45.64333333333333
Calvi,San Martino Sannita,7.816666666666666
Calvi,San Nazzaro,7.1483333333333325
Calvi,San Nicola Manfredi,12.49
Calvi,Sant'Agata De' Goti,65.95333333333333
Calvi,Sant'Angelo A Cupolo,17.96833333333333
Calvi,Sant'Arcangelo Trimonte,29.16
Calvi,Santa Croce Del Sannio,51.71333333333334
Calvi,Sassinoro,50.568333333333335
Calvi,Solopaca,42.88333333333333
Calvi,Telese Terme,44.47833333333333
Calvi,Tocco Caudio,42.45666666666667
Campolattaro,Airola,59.975
Campolattaro,Limatola,68.13333333333334
Campolattaro,San Giorgio Del Sannio,35.526666666666664
Campolattaro,San Salvatore Telesino,40.96833333333333
Campolattaro,Benevento,15.34
Campolattaro,Cerreto Sannita,37.22
Campolattaro,Ginestra Degli Schiavoni,65.71666666666667
Campolattaro,Morcone,19.613333333333333
Campolattaro,San Bartolomeo In Galdo,69.61166666666666
Campolattaro,Vitulano,31.048333333333336
Campolattaro,San Marco Dei Cavoti,37.65
Campolattaro,Torrecuso,27.195
Campolattaro,Amorosi,47.361666666666665
Campolattaro,Apice,44.285
Campolattaro,Apollosa,35.99666666666667
Campolattaro,Arpaia,58.77333333333333
Campolattaro,Arpaise,43.91
Campolattaro,Baselice,61.2
Campolattaro,Bonea,48.20666666666667
Campolattaro,Bucciano,56.031666666666666
Campolattaro,Buonalbergo,47.376666666666665
Campolattaro,Calvi,38.056666666666665
Campolattaro,Campolattaro,0.0
Campolattaro,Campoli Del Monte Taburno,33.6
Campolattaro,Casalduni,12.161666666666669
Campolattaro,Castelfranco In Miscano,68.42333333333333
Campolattaro,Castelpagano,40.585
Campolattaro,Castelpoto,34.8
Campolattaro,Castelvenere,37.57833333333333
Campolattaro,Castelvetere In Val Fortore,64.96333333333334
Campolattaro,Cautano,29.475
Campolattaro,Ceppaloni,40.57166666666667
Campolattaro,Circello,34.95
Campolattaro,Colle Sannita,40.35333333333333
Campolattaro,Cusano Mutri,54.031666666666666
Campolattaro,Dugenta,55.080000000000005
Campolattaro,Durazzano,70.295
Campolattaro,Faicchio,50.080000000000005
Campolattaro,Foglianise,27.02833333333333
Campolattaro,Foiano Di Val Fortore,55.09666666666667
Campolattaro,Forchia,61.330000000000005
Campolattaro,Fragneto Monforte,12.365
Campolattaro,Fragneto L'Abate,17.521666666666665
Campolattaro,Frasso Telesino,43.56166666666666
Campolattaro,Ginestra Degli Schiavoni,65.71666666666667
Campolattaro,Guardia Sanframondi,27.07333333333333
Campolattaro,Melizzano,44.52666666666666
Campolattaro,Moiano,61.91
Campolattaro,Molinara,45.266666666666666
Campolattaro,Montefalcone Di Val Fortore,66.86
Campolattaro,Montesarchio,48.625
Campolattaro,Paduli,37.025
Campolattaro,Pago Veiano,40.85166666666667
Campolattaro,Pannarano,45.85833333333333
Campolattaro,Paolisi,56.59166666666667
Campolattaro,Paupisi,28.703333333333333
Campolattaro,Pesco Sannita,25.876666666666665
Campolattaro,Pietraroja,43.26
Campolattaro,Pietrelcina,34.281666666666666
Campolattaro,Ponte,18.926666666666662
Campolattaro,Pontelandolfo,11.808333333333334
Campolattaro,Puglianello,44.73333333333333
Campolattaro,Reino,31.87333333333333
Campolattaro,San Bartolomeo In Galdo,69.61166666666666
Campolattaro,San Giorgio La Molara,55.77166666666667
Campolattaro,San Giorgio Del Sannio,35.526666666666664
Campolattaro,San Leucio Del Sannio,33.775
Campolattaro,San Lorenzello,39.84166666666667
Campolattaro,San Lorenzo Maggiore,28.173333333333336
Campolattaro,San Lupo,21.65666666666667
Campolattaro,San Marco Dei Cavoti,37.65
Campolattaro,San Martino Sannita,37.27166666666667
Campolattaro,San Nazzaro,40.29833333333333
Campolattaro,San Nicola Manfredi,37.37833333333333
Campolattaro,Sant'Agata De' Goti,60.95333333333333
Campolattaro,Sant'Angelo A Cupolo,38.79833333333333
Campolattaro,Sant'Arcangelo Trimonte,45.92333333333333
Campolattaro,Santa Croce Del Sannio,20.543333333333333
Campolattaro,Sassinoro,19.398333333333333
Campolattaro,Solopaca,34.515
Campolattaro,Telese Terme,36.11
Campolattaro,Tocco Caudio,36.02
Campoli Del Monte Taburno,Airola,27.05666666666667
Campoli Del Monte Taburno,Limatola,59.501666666666665
Campoli Del Monte Taburno,San Giorgio Del Sannio,36.55166666666666
Campoli Del Monte Taburno,San Salvatore Telesino,44.95666666666667
Campoli Del Monte Taburno,Benevento,35.61833333333333
Campoli Del Monte Taburno,Cerreto Sannita,47.28333333333333
Campoli Del Monte Taburno,Ginestra Degli Schiavoni,66.74166666666666
Campoli Del Monte Taburno,Morcone,45.818333333333335
Campoli Del Monte Taburno,San Bartolomeo In Galdo,81.26166666666667
Campoli Del Monte Taburno,Vitulano,11.39
Campoli Del Monte Taburno,San Marco Dei Cavoti,49.3
Campoli Del Monte Taburno,Torrecuso,20.383333333333333
Campoli Del Monte Taburno,Amorosi,40.86666666666667
Campoli Del Monte Taburno,Apice,45.31
Campoli Del Monte Taburno,Apollosa,17.596666666666668
Campoli Del Monte Taburno,Arpaia,29.571666666666665
Campoli Del Monte Taburno,Arpaise,34.913333333333334
Campoli Del Monte Taburno,Baselice,72.85
Campoli Del Monte Taburno,Bonea,15.288333333333332
Campoli Del Monte Taburno,Bucciano,23.113333333333333
Campoli Del Monte Taburno,Buonalbergo,48.40166666666666
Campoli Del Monte Taburno,Calvi,39.08166666666667
Campoli Del Monte Taburno,Campolattaro,33.875
Campoli Del Monte Taburno,Campoli Del Monte Taburno,0.0
Campoli Del Monte Taburno,Casalduni,35.46666666666667
Campoli Del Monte Taburno,Castelfranco In Miscano,69.44833333333332
Campoli Del Monte Taburno,Castelpagano,61.15166666666666
Campoli Del Monte Taburno,Castelpoto,15.51
Campoli Del Monte Taburno,Castelvenere,43.63166666666667
Campoli Del Monte Taburno,Castelvetere In Val Fortore,80.58999999999999
Campoli Del Monte Taburno,Cautano,5.8
Campoli Del Monte Taburno,Ceppaloni,37.86833333333333
Campoli Del Monte Taburno,Circello,59.34333333333333
Campoli Del Monte Taburno,Colle Sannita,55.98
Campoli Del Monte Taburno,Cusano Mutri,64.095
Campoli Del Monte Taburno,Dugenta,45.083333333333336
Campoli Del Monte Taburno,Durazzano,48.475
Campoli Del Monte Taburno,Faicchio,54.068333333333335
Campoli Del Monte Taburno,Foglianise,10.771666666666668
Campoli Del Monte Taburno,Foiano Di Val Fortore,66.74666666666667
Campoli Del Monte Taburno,Forchia,32.12833333333334
Campoli Del Monte Taburno,Fragneto Monforte,31.511666666666667
Campoli Del Monte Taburno,Fragneto L'Abate,36.66833333333333
Campoli Del Monte Taburno,Frasso Telesino,26.65833333333333
Campoli Del Monte Taburno,Ginestra Degli Schiavoni,66.74166666666666
Campoli Del Monte Taburno,Guardia Sanframondi,41.263333333333335
Campoli Del Monte Taburno,Melizzano,31.995
Campoli Del Monte Taburno,Moiano,29.325
Campoli Del Monte Taburno,Molinara,56.91666666666666
Campoli Del Monte Taburno,Montefalcone Di Val Fortore,70.98833333333333
Campoli Del Monte Taburno,Montesarchio,17.798333333333336
Campoli Del Monte Taburno,Paduli,38.05
Campoli Del Monte Taburno,Pago Veiano,43.86
Campoli Del Monte Taburno,Pannarano,29.796666666666667
Campoli Del Monte Taburno,Paolisi,27.39
Campoli Del Monte Taburno,Paupisi,23.276666666666664
Campoli Del Monte Taburno,Pesco Sannita,35.49
Campoli Del Monte Taburno,Pietraroja,69.46499999999999
Campoli Del Monte Taburno,Pietrelcina,34.86666666666667
Campoli Del Monte Taburno,Ponte,25.176666666666662
Campoli Del Monte Taburno,Pontelandolfo,38.013333333333335
Campoli Del Monte Taburno,Puglianello,45.86333333333334
Campoli Del Monte Taburno,Reino,45.70166666666667
Campoli Del Monte Taburno,San Bartolomeo In Galdo,81.26166666666667
Campoli Del Monte Taburno,San Giorgio La Molara,60.035
Campoli Del Monte Taburno,San Giorgio Del Sannio,36.55166666666666
Campoli Del Monte Taburno,San Leucio Del Sannio,32.90833333333333
Campoli Del Monte Taburno,San Lorenzello,50.245
Campoli Del Monte Taburno,San Lorenzo Maggiore,37.09333333333333
Campoli Del Monte Taburno,San Lupo,43.193333333333335
Campoli Del Monte Taburno,San Marco Dei Cavoti,49.3
Campoli Del Monte Taburno,San Martino Sannita,38.29666666666667
Campoli Del Monte Taburno,San Nazzaro,41.32333333333334
Campoli Del Monte Taburno,San Nicola Manfredi,38.40333333333333
Campoli Del Monte Taburno,Sant'Agata De' Goti,39.39333333333333
Campoli Del Monte Taburno,Sant'Angelo A Cupolo,39.62
Campoli Del Monte Taburno,Sant'Arcangelo Trimonte,46.94833333333334
Campoli Del Monte Taburno,Santa Croce Del Sannio,46.748333333333335
Campoli Del Monte Taburno,Sassinoro,45.60333333333333
Campoli Del Monte Taburno,Solopaca,34.126666666666665
Campoli Del Monte Taburno,Telese Terme,40.098333333333336
Campoli Del Monte Taburno,Tocco Caudio,3.4066666666666667
Casalduni,Airola,58.211666666666666
Casalduni,Limatola,60.34166666666667
Casalduni,San Giorgio Del Sannio,36.48166666666667
Casalduni,San Salvatore Telesino,33.17666666666666
Casalduni,Benevento,7.723333333333333
Casalduni,Cerreto Sannita,27.155
Casalduni,Ginestra Degli Schiavoni,66.67166666666667
Casalduni,Morcone,25.03666666666667
Casalduni,San Bartolomeo In Galdo,72.68666666666667
Casalduni,Vitulano,29.58833333333333
Casalduni,San Marco Dei Cavoti,40.725
Casalduni,Torrecuso,18.855
Casalduni,Amorosi,39.57
Casalduni,Apice,45.24
Casalduni,Apollosa,36.95166666666667
Casalduni,Arpaia,59.72833333333333
Casalduni,Arpaise,44.865
Casalduni,Baselice,64.275
Casalduni,Bonea,50.155
Casalduni,Bucciano,57.98
Casalduni,Buonalbergo,48.33166666666667
Casalduni,Calvi,39.01166666666666
Casalduni,Campolattaro,12.206666666666669
Casalduni,Campoli Del Monte Taburno,35.54833333333333
Casalduni,Casalduni,0.0
Casalduni,Castelfranco In Miscano,69.37833333333333
Casalduni,Castelpagano,46.00833333333333
Casalduni,Castelpoto,36.748333333333335
Casalduni,Castelvenere,27.51333333333333
Casalduni,Castelvetere In Val Fortore,69.08166666666666
Casalduni,Cautano,31.423333333333336
Casalduni,Ceppaloni,41.52666666666666
Casalduni,Circello,46.395
Casalduni,Colle Sannita,44.47166666666667
Casalduni,Cusano Mutri,43.96666666666667
Casalduni,Dugenta,47.28833333333333
Casalduni,Durazzano,62.50333333333333
Casalduni,Faicchio,41.065000000000005
Casalduni,Foglianise,25.83833333333333
Casalduni,Foiano Di Val Fortore,58.17166666666667
Casalduni,Forchia,62.285
Casalduni,Fragneto Monforte,15.44
Casalduni,Fragneto L'Abate,20.596666666666668
Casalduni,Frasso Telesino,35.77
Casalduni,Ginestra Degli Schiavoni,66.67166666666667
Casalduni,Guardia Sanframondi,17.008333333333333
Casalduni,Melizzano,36.735
Casalduni,Moiano,57.223333333333336
Casalduni,Molinara,48.34166666666667
Casalduni,Montefalcone Di Val Fortore,69.935
Casalduni,Montesarchio,49.580000000000005
Casalduni,Paduli,37.98
Casalduni,Pago Veiano,43.92666666666666
Casalduni,Pannarano,46.81333333333334
Casalduni,Paolisi,57.54666666666667
Casalduni,Paupisi,20.10833333333333
Casalduni,Pesco Sannita,28.951666666666664
Casalduni,Pietraroja,48.68333333333333
Casalduni,Pietrelcina,36.111666666666665
Casalduni,Ponte,11.536666666666669
Casalduni,Pontelandolfo,11.27
Casalduni,Puglianello,36.94166666666667
Casalduni,Reino,34.94833333333334
Casalduni,San Bartolomeo In Galdo,72.68666666666667
Casalduni,San Giorgio La Molara,58.84666666666667
Casalduni,San Giorgio Del Sannio,36.48166666666667
Casalduni,San Leucio Del Sannio,34.730000000000004
Casalduni,San Lorenzello,29.776666666666664
Casalduni,San Lorenzo Maggiore,18.10833333333333
Casalduni,San Lupo,11.591666666666669
Casalduni,San Marco Dei Cavoti,40.725
Casalduni,San Martino Sannita,38.22666666666667
Casalduni,San Nazzaro,41.25333333333333
Casalduni,San Nicola Manfredi,38.333333333333336
Casalduni,Sant'Agata De' Goti,53.16166666666666
Casalduni,Sant'Angelo A Cupolo,39.75333333333333
Casalduni,Sant'Arcangelo Trimonte,46.87833333333333
Casalduni,Santa Croce Del Sannio,25.966666666666665
Casalduni,Sassinoro,24.821666666666665
Casalduni,Solopaca,26.723333333333336
Casalduni,Telese Terme,28.31833333333333
Casalduni,Tocco Caudio,37.96833333333333
Castelfranco In Miscano,Airola,88.37166666666667
Castelfranco In Miscano,Limatola,106.11166666666666
Castelfranco In Miscano,San Giorgio Del Sannio,58.22166666666667
Castelfranco In Miscano,San Salvatore Telesino,78.94666666666667
Castelfranco In Miscano,Benevento,70.71499999999999
Castelfranco In Miscano,Cerreto Sannita,81.48833333333333
Castelfranco In Miscano,Ginestra Degli Schiavoni,11.001666666666669
Castelfranco In Miscano,Morcone,80.39333333333335
Castelfranco In Miscano,San Bartolomeo In Galdo,34.55333333333333
Castelfranco In Miscano,Vitulano,67.095
Castelfranco In Miscano,San Marco Dei Cavoti,44.76833333333333
Castelfranco In Miscano,Torrecuso,65.205
Castelfranco In Miscano,Amorosi,85.33999999999999
Castelfranco In Miscano,Apice,47.545
Castelfranco In Miscano,Apollosa,64.04666666666667
Castelfranco In Miscano,Arpaia,86.82333333333332
Castelfranco In Miscano,Arpaise,71.08166666666666
Castelfranco In Miscano,Baselice,36.57333333333334
Castelfranco In Miscano,Bonea,81.96833333333333
Castelfranco In Miscano,Bucciano,86.46666666666667
Castelfranco In Miscano,Buonalbergo,24.14
Castelfranco In Miscano,Calvi,60.751666666666665
Castelfranco In Miscano,Campolattaro,68.45
Castelfranco In Miscano,Campoli Del Monte Taburno,69.64666666666668
Castelfranco In Miscano,Casalduni,69.015
Castelfranco In Miscano,Castelfranco In Miscano,0.0
Castelfranco In Miscano,Castelpagano,60.08166666666667
Castelfranco In Miscano,Castelpoto,69.51333333333334
Castelfranco In Miscano,Castelvenere,77.75
Castelfranco In Miscano,Castelvetere In Val Fortore,55.67833333333333
Castelfranco In Miscano,Cautano,65.52166666666668
Castelfranco In Miscano,Ceppaloni,66.205
Castelfranco In Miscano,Circello,62.06333333333334
Castelfranco In Miscano,Colle Sannita,56.47
Castelfranco In Miscano,Cusano Mutri,98.3
Castelfranco In Miscano,Dugenta,93.05833333333334
Castelfranco In Miscano,Durazzano,108.27333333333333
Castelfranco In Miscano,Faicchio,88.05833333333334
Castelfranco In Miscano,Foglianise,63.075
Castelfranco In Miscano,Foiano Di Val Fortore,29.85333333333333
Castelfranco In Miscano,Forchia,89.38000000000001
Castelfranco In Miscano,Fragneto Monforte,66.08666666666666
Castelfranco In Miscano,Fragneto L'Abate,65.00166666666667
Castelfranco In Miscano,Frasso Telesino,81.53999999999999
Castelfranco In Miscano,Ginestra Degli Schiavoni,11.001666666666669
Castelfranco In Miscano,Guardia Sanframondi,75.46833333333333
Castelfranco In Miscano,Melizzano,82.50500000000001
Castelfranco In Miscano,Moiano,89.96000000000001
Castelfranco In Miscano,Molinara,42.473333333333336
Castelfranco In Miscano,Montefalcone Di Val Fortore,15.401666666666667
Castelfranco In Miscano,Montesarchio,76.675
Castelfranco In Miscano,Paduli,35.965
Castelfranco In Miscano,Pago Veiano,50.75333333333333
Castelfranco In Miscano,Pannarano,73.90833333333333
Castelfranco In Miscano,Paolisi,84.64166666666667
Castelfranco In Miscano,Paupisi,66.71333333333334
Castelfranco In Miscano,Pesco Sannita,61.443333333333335
Castelfranco In Miscano,Pietraroja,104.04
Castelfranco In Miscano,Pietrelcina,53.965
Castelfranco In Miscano,Ponte,60.27833333333333
Castelfranco In Miscano,Pontelandolfo,72.58833333333334
Castelfranco In Miscano,Puglianello,82.71166666666666
Castelfranco In Miscano,Reino,52.99
Castelfranco In Miscano,San Bartolomeo In Galdo,34.55333333333333
Castelfranco In Miscano,San Giorgio La Molara,36.49166666666667
Castelfranco In Miscano,San Giorgio Del Sannio,58.22166666666667
